Part_ID,Group,Grade,Age,Months,SPA_Score,ENG_Score,Langs,BESA_Score,Task,Item,Accuracy,Accuracy_Clit_Gen,Accuracy_Clit_Num,Accuracy_DP_Gen,Accuracy_DP_Num,Questions,Response,Error_Type,Structure,Gender,Number,Verb,Verb_Freq,Verb_Type,Home_Lang_Group,HL_DOM,HL_Gender,HL_Subj,BESA_Std,Speaker_Group,Age_Group,Total_Score,SPA_Pct
H65,HS 7th/8th,7,13,164,2,3,2,8,Production,Prod-19,1,1,1,NA,NA,Recoded -Jen,lo cocinan,NA,Clitic,Masculine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,NA,HS,7th/8th,5,0.4
H65,HS 7th/8th,7,13,164,2,3,2,8,Production,Prod-21,0,0,1,NA,NA,Recoded -Jen,lo cierran,NA,Clitic,Feminine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,NA,HS,7th/8th,5,0.4
H65,HS 7th/8th,7,13,164,2,3,2,8,Production,Prod-23,1,1,1,NA,NA,NA,los tocan,NA,Clitic,Masculine,Plural,NA,NA,NA,Heritage Spanish,NA,NA,NA,NA,HS,7th/8th,5,0.4
H65,HS 7th/8th,7,13,164,2,3,2,8,Production,Prod-25,1,1,1,NA,NA,Codes added -Jen,se las ponen,NA,Clitic,Feminine,Plural,NA,NA,NA,Heritage Spanish,NA,NA,NA,NA,HS,7th/8th,5,0.4
H66,HS 7th/8th,7,12,154,2,6,2,8,Production,Prod-03,1,1,1,NA,NA,Recoded -J,lo quiren reventar,NA,Clitic,Masculine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,NA,HS,7th/8th,8,0.25
H66,HS 7th/8th,7,12,154,2,6,2,8,Production,Prod-05,1,1,1,NA,NA,NA,la están cortando,NA,Clitic,Feminine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,NA,HS,7th/8th,8,0.25
H66,HS 7th/8th,7,12,154,2,6,2,8,Production,Prod-07,1,1,1,NA,NA,NA,van a contarlos,NA,Clitic,Masculine,Plural,NA,NA,NA,Heritage Spanish,NA,NA,NA,NA,HS,7th/8th,8,0.25
H66,HS 7th/8th,7,12,154,2,6,2,8,Production,Prod-09,1,1,1,NA,NA,NA,se las ponen,NA,Clitic,Feminine,Plural,NA,NA,NA,Heritage Spanish,NA,NA,NA,NA,HS,7th/8th,8,0.25
H66,HS 7th/8th,7,12,154,2,6,2,8,Production,Prod-11,1,1,1,NA,NA,NA,lo están bañando,NA,Clitic,Masculine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,NA,HS,7th/8th,8,0.25
H66,HS 7th/8th,7,12,154,2,6,2,8,Production,Prod-13,1,1,1,NA,NA,NA,la están escuchando,NA,Clitic,Feminine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,NA,HS,7th/8th,8,0.25
H66,HS 7th/8th,7,12,154,2,6,2,8,Production,Prod-15,1,1,1,NA,NA,NA,los leen,NA,Clitic,Masculine,Plural,NA,NA,NA,Heritage Spanish,NA,NA,NA,NA,HS,7th/8th,8,0.25
H66,HS 7th/8th,7,12,154,2,6,2,8,Production,Prod-17,1,1,1,NA,NA,NA,las comen,NA,Clitic,Feminine,Plural,NA,NA,NA,Heritage Spanish,NA,NA,NA,NA,HS,7th/8th,8,0.25
H66,HS 7th/8th,7,12,154,2,6,2,8,Production,Prod-19,1,1,1,NA,NA,NA,lo están cocinando,NA,Clitic,Masculine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,NA,HS,7th/8th,8,0.25
H66,HS 7th/8th,7,12,154,2,6,2,8,Production,Prod-21,0,0,1,NA,NA,NA,lo cierran,NA,Clitic,Feminine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,NA,HS,7th/8th,8,0.25
H66,HS 7th/8th,7,12,154,2,6,2,8,Production,Prod-23,1,1,1,NA,NA,NA,los tocan,NA,Clitic,Masculine,Plural,NA,NA,NA,Heritage Spanish,NA,NA,NA,NA,HS,7th/8th,8,0.25
H66,HS 7th/8th,7,12,154,2,6,2,8,Production,Prod-25,1,1,1,NA,NA,NA,se las ponen,NA,Clitic,Feminine,Plural,NA,NA,NA,Heritage Spanish,NA,NA,NA,NA,HS,7th/8th,8,0.25
